"","RL.cat","pext","RL.cat.num"
"2541","NT",0.108947898318147,1.2705
"2542","NT",0.108980057862332,1.271
"2543","NT",0.109012221478172,1.2715
"2544","NT",0.109044389179429,1.272
"2545","NT",0.109076560979867,1.2725
"2546","NT",0.109108736893246,1.273
"2547","NT",0.109140916933329,1.2735
"2548","NT",0.109173101113876,1.274
"2549","NT",0.109205289448647,1.2745
"2550","NT",0.109237481951401,1.275
"2551","NT",0.109269678635897,1.2755
"2552","NT",0.109301879515893,1.276
"2553","NT",0.109334084605145,1.2765
"2554","NT",0.109366293917411,1.277
"2555","NT",0.109398507466447,1.2775
"2556","NT",0.109430725266007,1.278
"2557","NT",0.109462947329846,1.2785
"2558","NT",0.109495173671718,1.279
"2559","NT",0.109527404305377,1.2795
"2560","NT",0.109559639244574,1.28
"2561","NT",0.109591878503062,1.2805
"2562","NT",0.109624122094592,1.281
"2563","NT",0.109656370032914,1.2815
"2564","NT",0.109688622331778,1.282
"2565","NT",0.109720879004934,1.2825
"2566","NT",0.109753140066129,1.283
"2567","NT",0.109785405529113,1.2835
"2568","NT",0.10981767540763,1.284
"2569","NT",0.10984994971543,1.2845
"2570","NT",0.109882228466256,1.285
"2571","NT",0.109914511673854,1.2855
"2572","NT",0.109946799351969,1.286
"2573","NT",0.109979091514344,1.2865
"2574","NT",0.110011388174723,1.287
"2575","NT",0.110043689346848,1.2875
"2576","NT",0.110075995044461,1.288
"2577","NT",0.110108305281302,1.2885
"2578","NT",0.110140620071113,1.289
"2579","NT",0.110172939427632,1.2895
"2580","NT",0.1102052633646,1.29
"2581","NT",0.110237591895754,1.2905
"2582","NT",0.110269925034832,1.291
"2583","NT",0.110302262795571,1.2915
"2584","NT",0.110334605191708,1.292
"2585","NT",0.110366952236978,1.2925
"2586","NT",0.110399303945116,1.293
"2587","NT",0.110431660329857,1.2935
"2588","NT",0.110464021404934,1.294
"2589","NT",0.110496387184081,1.2945
"2590","NT",0.110528757681029,1.295
"2591","NT",0.110561132909511,1.2955
"2592","NT",0.110593512883257,1.296
"2593","NT",0.110625897615998,1.2965
"2594","NT",0.110658287121462,1.297
"2595","NT",0.110690681413381,1.2975
"2596","NT",0.11072308050548,1.298
"2597","NT",0.110755484411489,1.2985
"2598","NT",0.110787893145134,1.299
"2599","NT",0.110820306720141,1.2995
"2600","NT",0.110852725150237,1.3
"2601","NT",0.110885148449145,1.3005
"2602","NT",0.110917576630591,1.301
"2603","NT",0.110950009708297,1.3015
"2604","NT",0.110982447695987,1.302
"2605","NT",0.111014890607383,1.3025
"2606","NT",0.111047338456207,1.303
"2607","NT",0.111079791256179,1.3035
"2608","NT",0.111112249021019,1.304
"2609","NT",0.111144711764448,1.3045
"2610","NT",0.111177179500183,1.305
"2611","NT",0.111209652241944,1.3055
"2612","NT",0.111242130003448,1.306
"2613","NT",0.111274612798411,1.3065
"2614","NT",0.111307100640551,1.307
"2615","NT",0.111339593543581,1.3075
"2616","NT",0.111372091521218,1.308
"2617","NT",0.111404594587175,1.3085
"2618","NT",0.111437102755165,1.309
"2619","NT",0.111469616038903,1.3095
"2620","NT",0.111502134452099,1.31
"2621","NT",0.111534658008465,1.3105
"2622","NT",0.111567186721713,1.311
"2623","NT",0.111599720605551,1.3115
"2624","NT",0.11163225967369,1.312
"2625","NT",0.111664803939839,1.3125
"2626","NT",0.111697353417705,1.313
"2627","NT",0.111729908120996,1.3135
"2628","NT",0.111762468063418,1.314
"2629","NT",0.111795033258679,1.3145
"2630","NT",0.111827603720482,1.315
"2631","NT",0.111860179462533,1.3155
"2632","NT",0.111892760498537,1.316
"2633","NT",0.111925346842196,1.3165
"2634","NT",0.111957938507212,1.317
"2635","NT",0.11199053550729,1.3175
"2636","NT",0.112023137856128,1.318
"2637","NT",0.112055745567429,1.3185
"2638","NT",0.112088358654892,1.319
"2639","NT",0.112120977132216,1.3195
"2640","NT",0.112153601013101,1.32
"2641","NT",0.112186230311244,1.3205
"2642","NT",0.112218865040343,1.321
"2643","NT",0.112251505214094,1.3215
"2644","NT",0.112284150846193,1.322
"2645","NT",0.112316801950336,1.3225
"2646","NT",0.112349458540217,1.323
"2647","NT",0.11238212062953,1.3235
"2648","NT",0.112414788231969,1.324
"2649","NT",0.112447461361226,1.3245
"2650","NT",0.112480140030993,1.325
"2651","NT",0.112512824254961,1.3255
"2652","NT",0.112545514046821,1.326
"2653","NT",0.112578209420263,1.3265
"2654","NT",0.112610910388976,1.327
"2655","NT",0.112643616966649,1.3275
"2656","NT",0.112676329166969,1.328
"2657","NT",0.112709047003625,1.3285
"2658","NT",0.112741770490302,1.329
"2659","NT",0.112774499640686,1.3295
"2660","NT",0.112807234468462,1.33
"2661","NT",0.112839974987316,1.3305
"2662","NT",0.112872721210931,1.331
"2663","NT",0.11290547315299,1.3315
"2664","NT",0.112938230827175,1.332
"2665","NT",0.112970994247169,1.3325
"2666","NT",0.113003763426653,1.333
"2667","NT",0.113036538379307,1.3335
"2668","NT",0.113069319118811,1.334
"2669","NT",0.113102105658844,1.3345
"2670","NT",0.113134898013085,1.335
"2671","NT",0.113167696195212,1.3355
"2672","NT",0.113200500218901,1.336
"2673","NT",0.113233310097829,1.3365
"2674","NT",0.113266125845672,1.337
"2675","NT",0.113298947476106,1.3375
"2676","NT",0.113331775002803,1.338
"2677","NT",0.113364608439439,1.3385
"2678","NT",0.113397447799687,1.339
"2679","NT",0.113430293097218,1.3395
"2680","NT",0.113463144345705,1.34
"2681","NT",0.113496001558818,1.3405
"2682","NT",0.113528864750229,1.341
"2683","NT",0.113561733933606,1.3415
"2684","NT",0.113594609122619,1.342
"2685","NT",0.113627490330937,1.3425
"2686","NT",0.113660377572226,1.343
"2687","NT",0.113693270860154,1.3435
"2688","NT",0.113726170208388,1.344
"2689","NT",0.113759075630593,1.3445
"2690","NT",0.113791987140434,1.345
"2691","NT",0.113824904751575,1.3455
"2692","NT",0.113857828477681,1.346
"2693","NT",0.113890758332413,1.3465
"2694","NT",0.113923694329436,1.347
"2695","NT",0.113956636482409,1.3475
"2696","NT",0.113989584804994,1.348
"2697","NT",0.114022539310852,1.3485
"2698","NT",0.114055500013642,1.349
"2699","NT",0.114088466927023,1.3495
"2700","NT",0.114121440064654,1.35
"2701","NT",0.114154419440191,1.3505
"2702","NT",0.114187405067292,1.351
"2703","NT",0.114220396959614,1.3515
"2704","NT",0.114253395130811,1.352
"2705","NT",0.114286399594539,1.3525
"2706","NT",0.114319410364452,1.353
"2707","NT",0.114352427454203,1.3535
"2708","NT",0.114385450877446,1.354
"2709","NT",0.114418480647833,1.3545
"2710","NT",0.114451516779015,1.355
"2711","NT",0.114484559284643,1.3555
"2712","NT",0.114517608178367,1.356
"2713","NT",0.114550663473838,1.3565
"2714","NT",0.114583725184703,1.357
"2715","NT",0.114616793324611,1.3575
"2716","NT",0.11464986790721,1.358
"2717","NT",0.114682948946146,1.3585
"2718","NT",0.114716036455065,1.359
"2719","NT",0.114749130447614,1.3595
"2720","NT",0.114782230937437,1.36
"2721","NT",0.114815337938177,1.3605
"2722","NT",0.114848451463479,1.361
"2723","NT",0.114881571526986,1.3615
"2724","NT",0.114914698142339,1.362
"2725","NT",0.11494783132318,1.3625
"2726","NT",0.114980971083149,1.363
"2727","NT",0.115014117435888,1.3635
"2728","NT",0.115047270395035,1.364
"2729","NT",0.115080429974229,1.3645
"2730","NT",0.115113596187108,1.365
"2731","NT",0.115146769047309,1.3655
"2732","NT",0.11517994856847,1.366
"2733","NT",0.115213134764227,1.3665
"2734","NT",0.115246327648214,1.367
"2735","NT",0.115279527234067,1.3675
"2736","NT",0.11531273353542,1.368
"2737","NT",0.115345946565906,1.3685
"2738","NT",0.115379166339157,1.369
"2739","NT",0.115412392868807,1.3695
"2740","NT",0.115445626168485,1.37
"2741","NT",0.115478866251824,1.3705
"2742","NT",0.115512113132452,1.371
"2743","NT",0.115545366823999,1.3715
"2744","NT",0.115578627340095,1.372
"2745","NT",0.115611894694366,1.3725
"2746","NT",0.115645168900441,1.373
"2747","NT",0.115678449971946,1.3735
"2748","NT",0.115711737922506,1.374
"2749","NT",0.115745032765748,1.3745
"2750","NT",0.115778334515296,1.375
"2751","NT",0.115811643184773,1.3755
"2752","NT",0.115844958787804,1.376
"2753","NT",0.11587828133801,1.3765
"2754","NT",0.115911610849014,1.377
"2755","NT",0.115944947334437,1.3775
"2756","NT",0.115978290807899,1.378
"2757","NT",0.116011641283022,1.3785
"2758","NT",0.116044998773422,1.379
"2759","NT",0.11607836329272,1.3795
"2760","NT",0.116111734854534,1.38
"2761","NT",0.11614511347248,1.3805
"2762","NT",0.116178499160175,1.381
"2763","NT",0.116211891931234,1.3815
"2764","NT",0.116245291799274,1.382
"2765","NT",0.116278698777909,1.3825
"2766","NT",0.116312112880752,1.383
"2767","NT",0.116345534121417,1.3835
"2768","NT",0.116378962513516,1.384
"2769","NT",0.116412398070662,1.3845
"2770","NT",0.116445840806464,1.385
"2771","NT",0.116479290734535,1.3855
"2772","NT",0.116512747868483,1.386
"2773","NT",0.116546212221918,1.3865
"2774","NT",0.116579683808448,1.387
"2775","NT",0.116613162641681,1.3875
"2776","NT",0.116646648735225,1.388
"2777","NT",0.116680142102685,1.3885
"2778","NT",0.116713642757667,1.389
"2779","NT",0.116747150713778,1.3895
"2780","NT",0.11678066598462,1.39
"2781","NT",0.116814188583798,1.3905
"2782","NT",0.116847718524915,1.391
"2783","NT",0.116881255821574,1.3915
"2784","NT",0.116914800487375,1.392
"2785","NT",0.116948352535921,1.3925
"2786","NT",0.116981911980811,1.393
"2787","NT",0.117015478835646,1.3935
"2788","NT",0.117049053114024,1.394
"2789","NT",0.117082634829544,1.3945
"2790","NT",0.117116223995803,1.395
"2791","NT",0.117149820626399,1.3955
"2792","NT",0.117183424734928,1.396
"2793","NT",0.117217036334985,1.3965
"2794","NT",0.117250655440166,1.397
"2795","NT",0.117284282064065,1.3975
"2796","NT",0.117317916220275,1.398
"2797","NT",0.117351557922391,1.3985
"2798","NT",0.117385207184003,1.399
"2799","NT",0.117418864018704,1.3995
"2800","NT",0.117452528440084,1.4
"2801","NT",0.117486200461735,1.4005
"2802","NT",0.117519880097245,1.401
"2803","NT",0.117553567360203,1.4015
"2804","NT",0.117587262264198,1.402
"2805","NT",0.117620964822818,1.4025
"2806","NT",0.117654675049649,1.403
"2807","NT",0.117688392958278,1.4035
"2808","NT",0.11772211856229,1.404
"2809","NT",0.117755851875271,1.4045
"2810","NT",0.117789592910804,1.405
"2811","NT",0.117823341682472,1.4055
"2812","NT",0.11785709820386,1.406
"2813","NT",0.117890862488549,1.4065
"2814","NT",0.117924634550121,1.407
"2815","NT",0.117958414402156,1.4075
"2816","NT",0.117992202058235,1.408
"2817","NT",0.118025997531937,1.4085
"2818","NT",0.118059800836842,1.409
"2819","NT",0.118093611986527,1.4095
"2820","NT",0.11812743099457,1.41
"2821","NT",0.118161257874548,1.4105
"2822","NT",0.118195092640037,1.411
"2823","NT",0.118228935304612,1.4115
"2824","NT",0.118262785881849,1.412
"2825","NT",0.118296644385321,1.4125
"2826","NT",0.118330510828602,1.413
"2827","NT",0.118364385225265,1.4135
"2828","NT",0.118398267588881,1.414
"2829","NT",0.118432157933023,1.4145
"2830","NT",0.118466056271262,1.415
"2831","NT",0.118499962617166,1.4155
"2832","NT",0.118533876984306,1.416
"2833","NT",0.118567799386251,1.4165
"2834","NT",0.118601729836568,1.417
"2835","NT",0.118635668348825,1.4175
"2836","NT",0.11866961493659,1.418
"2837","NT",0.118703569613426,1.4185
"2838","NT",0.118737532392902,1.419
"2839","NT",0.11877150328858,1.4195
"2840","NT",0.118805482314025,1.42
"2841","NT",0.1188394694828,1.4205
"2842","NT",0.118873464808469,1.421
"2843","NT",0.118907468304593,1.4215
"2844","NT",0.118941479984733,1.422
"2845","NT",0.118975499862451,1.4225
"2846","NT",0.119009527951306,1.423
"2847","NT",0.119043564264858,1.4235
"2848","NT",0.119077608816664,1.424
"2849","NT",0.119111661620285,1.4245
"2850","NT",0.119145722689275,1.425
"2851","NT",0.119179792037193,1.4255
"2852","NT",0.119213869677595,1.426
"2853","NT",0.119247955624034,1.4265
"2854","NT",0.119282049890067,1.427
"2855","NT",0.119316152489248,1.4275
"2856","NT",0.119350263435128,1.428
"2857","NT",0.119384382741262,1.4285
"2858","NT",0.119418510421201,1.429
"2859","NT",0.119452646488496,1.4295
"2860","NT",0.119486790956698,1.43
"2861","NT",0.119520943839357,1.4305
"2862","NT",0.119555105150021,1.431
"2863","NT",0.119589274902241,1.4315
"2864","NT",0.119623453109563,1.432
"2865","NT",0.119657639785535,1.4325
"2866","NT",0.119691834943703,1.433
"2867","NT",0.119726038597613,1.4335
"2868","NT",0.119760250760811,1.434
"2869","NT",0.11979447144684,1.4345
"2870","NT",0.119828700669246,1.435
"2871","NT",0.119862938441571,1.4355
"2872","NT",0.119897184777357,1.436
"2873","NT",0.119931439690146,1.4365
"2874","NT",0.119965703193481,1.437
"2875","NT",0.1199999753009,1.4375
"2876","NT",0.120034256025944,1.438
"2877","NT",0.120068545382152,1.4385
"2878","NT",0.120102843383063,1.439
"2879","NT",0.120137150042214,1.4395
"2880","NT",0.120171465373142,1.44
"2881","NT",0.120205789389385,1.4405
"2882","NT",0.120240122104477,1.441
"2883","NT",0.120274463531954,1.4415
"2884","NT",0.120308813685351,1.442
"2885","NT",0.1203431725782,1.4425
"2886","NT",0.120377540224036,1.443
"2887","NT",0.12041191663639,1.4435
"2888","NT",0.120446301828795,1.444
"2889","NT",0.120480695814781,1.4445
"2890","NT",0.120515098607879,1.445
"2891","NT",0.120549510221618,1.4455
"2892","NT",0.120583930669528,1.446
"2893","NT",0.120618359965137,1.4465
"2894","NT",0.120652798121973,1.447
"2895","NT",0.120687245153562,1.4475
"2896","NT",0.120721701073432,1.448
"2897","NT",0.120756165895107,1.4485
"2898","NT",0.120790639632113,1.449
"2899","NT",0.120825122297975,1.4495
"2900","NT",0.120859613906215,1.45
"2901","NT",0.120894114470357,1.4505
"2902","NT",0.120928624003923,1.451
"2903","NT",0.120963142520435,1.4515
"2904","NT",0.120997670033414,1.452
"2905","NT",0.12103220655638,1.4525
"2906","NT",0.121066752102853,1.453
"2907","NT",0.121101306686351,1.4535
"2908","NT",0.121135870320394,1.454
"2909","NT",0.121170443018498,1.4545
"2910","NT",0.12120502479418,1.455
"2911","NT",0.121239615660958,1.4555
"2912","NT",0.121274215632346,1.456
"2913","NT",0.121308824721859,1.4565
"2914","NT",0.121343442943012,1.457
"2915","NT",0.121378070309318,1.4575
"2916","NT",0.12141270683429,1.458
"2917","NT",0.121447352531441,1.4585
"2918","NT",0.121482007414281,1.459
"2919","NT",0.121516671496322,1.4595
"2920","NT",0.121551344791074,1.46
"2921","NT",0.121586027312046,1.4605
"2922","NT",0.121620719072748,1.461
"2923","NT",0.121655420086688,1.4615
"2924","NT",0.121690130367372,1.462
"2925","NT",0.121724849928309,1.4625
"2926","NT",0.121759578783003,1.463
"2927","NT",0.121794316944962,1.4635
"2928","NT",0.121829064427688,1.464
"2929","NT",0.121863821244687,1.4645
"2930","NT",0.121898587409463,1.465
"2931","NT",0.121933362935517,1.4655
"2932","NT",0.121968147836352,1.466
"2933","NT",0.122002942125469,1.4665
"2934","NT",0.12203774581637,1.467
"2935","NT",0.122072558922554,1.4675
"2936","NT",0.122107381457521,1.468
"2937","NT",0.12214221343477,1.4685
"2938","NT",0.122177054867798,1.469
"2939","NT",0.122211905770103,1.4695
"2940","NT",0.122246766155182,1.47
"2941","NT",0.122281636036532,1.4705
"2942","NT",0.122316515427646,1.471
"2943","NT",0.12235140434202,1.4715
"2944","NT",0.122386302793149,1.472
"2945","NT",0.122421210794525,1.4725
"2946","NT",0.122456128359641,1.473
"2947","NT",0.12249105550199,1.4735
"2948","NT",0.122525992235062,1.474
"2949","NT",0.122560938572348,1.4745
"2950","NT",0.122595894527339,1.475
"2951","NT",0.122630860113523,1.4755
"2952","NT",0.12266583534439,1.476
"2953","NT",0.122700820233427,1.4765
"2954","NT",0.122735814794121,1.477
"2955","NT",0.12277081903996,1.4775
"2956","NT",0.12280583298443,1.478
"2957","NT",0.122840856641015,1.4785
"2958","NT",0.1228758900232,1.479
"2959","NT",0.122910933144469,1.4795
"2960","NT",0.122945986018306,1.48
"2961","NT",0.122981048658192,1.4805
"2962","NT",0.123016121077611,1.481
"2963","NT",0.123051203290043,1.4815
"2964","NT",0.12308629530897,1.482
"2965","NT",0.123121397147869,1.4825
"2966","NT",0.123156508820222,1.483
"2967","NT",0.123191630339507,1.4835
"2968","NT",0.123226761719201,1.484
"2969","NT",0.123261902972782,1.4845
"2970","NT",0.123297054113726,1.485
"2971","NT",0.123332215155509,1.4855
"2972","NT",0.123367386111607,1.486
"2973","NT",0.123402566995494,1.4865
"2974","NT",0.123437757820644,1.487
"2975","NT",0.123472958600529,1.4875
"2976","NT",0.123508169348623,1.488
"2977","NT",0.123543390078398,1.4885
"2978","NT",0.123578620803324,1.489
"2979","NT",0.123613861536872,1.4895
"2980","NT",0.123649112292512,1.49
"2981","NT",0.123684373083713,1.4905
"2982","NT",0.123719643923943,1.491
"2983","NT",0.123754924826671,1.4915
"2984","NT",0.123790215805363,1.492
"2985","NT",0.123825516873487,1.4925
"2986","NT",0.123860828044506,1.493
"2987","NT",0.123896149331888,1.4935
"2988","NT",0.123931480749096,1.494
"2989","NT",0.123966822309594,1.4945
"2990","NT",0.124002174026844,1.495
"2991","NT",0.124037535914311,1.4955
"2992","NT",0.124072907985455,1.496
"2993","NT",0.124108290253737,1.4965
"2994","NT",0.124143682732617,1.497
"2995","NT",0.124179085435557,1.4975
"2996","NT",0.124214498376013,1.498
"2997","NT",0.124249921567446,1.4985
"2998","NT",0.124285355023312,1.499
"2999","NT",0.124320798757069,1.4995
"3000","NT",0.124356252782173,1.5
"3001","NT",0.12439171711208,1.5005
"3002","NT",0.124427191760244,1.501
"3003","NT",0.124462676740121,1.5015
"3004","NT",0.124498172065163,1.502
"3005","NT",0.124533677748824,1.5025
"3006","NT",0.124569193804556,1.503
"3007","NT",0.124604720245811,1.5035
"3008","NT",0.124640257086039,1.504
"3009","NT",0.124675804338691,1.5045
"3010","NT",0.124711362017217,1.505
"3011","NT",0.124746930135066,1.5055
"3012","NT",0.124782508705685,1.506
"3013","NT",0.124818097742523,1.5065
"3014","NT",0.124853697259027,1.507
"3015","NT",0.124889307268642,1.5075
"3016","NT",0.124924927784814,1.508
"3017","NT",0.124960558820989,1.5085
"3018","NT",0.12499620039061,1.509
"3019","NT",0.125031852507121,1.5095
"3020","NT",0.125067515183964,1.51
"3021","NT",0.125103188434584,1.5105
"3022","NT",0.125138872272419,1.511
"3023","NT",0.125174566710913,1.5115
"3024","NT",0.125210271763504,1.512
"3025","NT",0.125245987443632,1.5125
"3026","NT",0.125281713764737,1.513
"3027","NT",0.125317450740256,1.5135
"3028","NT",0.125353198383627,1.514
"3029","NT",0.125388956708287,1.5145
"3030","NT",0.125424725727671,1.515
"3031","NT",0.125460505455216,1.5155
"3032","NT",0.125496295904356,1.516
"3033","NT",0.125532097088526,1.5165
"3034","NT",0.125567909021158,1.517
"3035","NT",0.125603731715687,1.5175
"3036","NT",0.125639565185542,1.518
"3037","NT",0.125675409444158,1.5185
"3038","NT",0.125711264504963,1.519
"3039","NT",0.125747130381388,1.5195
"3040","NT",0.125783007086863,1.52
"3041","NT",0.125818894634816,1.5205
"3042","NT",0.125854793038676,1.521
"3043","NT",0.12589070231187,1.5215
"3044","NT",0.125926622467824,1.522
"3045","NT",0.125962553519965,1.5225
"3046","NT",0.125998495481718,1.523
"3047","NT",0.126034448366508,1.5235
"3048","NT",0.126070412187758,1.524
"3049","NT",0.126106386958893,1.5245
"3050","NT",0.126142372693335,1.525
"3051","NT",0.126178369404506,1.5255
"3052","NT",0.126214377105827,1.526
"3053","NT",0.126250395810719,1.5265
"3054","NT",0.126286425532603,1.527
"3055","NT",0.126322466284896,1.5275
"3056","NT",0.126358518081019,1.528
"3057","NT",0.126394580934389,1.5285
"3058","NT",0.126430654858423,1.529
"3059","NT",0.126466739866538,1.5295
"3060","NT",0.12650283597215,1.53
"3061","NT",0.126538943188675,1.5305
"3062","NT",0.126575061529526,1.531
"3063","NT",0.126611191008119,1.5315
"3064","NT",0.126647331637865,1.532
"3065","NT",0.126683483432179,1.5325
"3066","NT",0.126719646404471,1.533
"3067","NT",0.126755820568153,1.5335
"3068","NT",0.126792005936635,1.534
"3069","NT",0.126828202523329,1.5345
"3070","NT",0.126864410341642,1.535
"3071","NT",0.126900629404983,1.5355
"3072","NT",0.12693685972676,1.536
"3073","NT",0.126973101320381,1.5365
"3074","NT",0.127009354199252,1.537
"3075","NT",0.127045618376779,1.5375
"3076","NT",0.127081893866367,1.538
"3077","NT",0.127118180681421,1.5385
"3078","NT",0.127154478835344,1.539
"3079","NT",0.127190788341539,1.5395
"3080","NT",0.12722710921341,1.54
"3081","NT",0.127263441464358,1.5405
"3082","NT",0.127299785107784,1.541
"3083","NT",0.127336140157089,1.5415
"3084","NT",0.127372506625672,1.542
"3085","NT",0.127408884526933,1.5425
"3086","NT",0.127445273874271,1.543
"3087","NT",0.127481674681082,1.5435
"3088","NT",0.127518086960764,1.544
"3089","NT",0.127554510726714,1.5445
"3090","NT",0.127590945992327,1.545
"3091","NT",0.127627392770998,1.5455
"3092","NT",0.127663851076122,1.546
"3093","NT",0.127700320921093,1.5465
"3094","NT",0.127736802319304,1.547
"3095","NT",0.127773295284147,1.5475
"3096","NT",0.127809799829013,1.548
"3097","NT",0.127846315967295,1.5485
"3098","NT",0.127882843712382,1.549
"3099","NT",0.127919383077664,1.5495
"3100","NT",0.12795593407653,1.55
"3101","NT",0.127992496722369,1.5505
"3102","NT",0.128029071028568,1.551
"3103","NT",0.128065657008514,1.5515
"3104","NT",0.128102254675593,1.552
"3105","NT",0.128138864043192,1.5525
"3106","NT",0.128175485124696,1.553
"3107","NT",0.128212117933488,1.5535
"3108","NT",0.128248762482952,1.554
"3109","NT",0.128285418786472,1.5545
"3110","NT",0.128322086857429,1.555
"3111","NT",0.128358766709205,1.5555
"3112","NT",0.128395458355182,1.556
"3113","NT",0.128432161808739,1.5565
"3114","NT",0.128468877083257,1.557
"3115","NT",0.128505604192113,1.5575
"3116","NT",0.128542343148688,1.558
"3117","NT",0.128579093966357,1.5585
"3118","NT",0.128615856658498,1.559
"3119","NT",0.128652631238487,1.5595
"3120","NT",0.1286894177197,1.56
"3121","NT",0.128726216115512,1.5605
"3122","NT",0.128763026439297,1.561
"3123","NT",0.128799848704428,1.5615
"3124","NT",0.128836682924279,1.562
"3125","NT",0.128873529112221,1.5625
"3126","NT",0.128910387281627,1.563
"3127","NT",0.128947257445867,1.5635
"3128","NT",0.128984139618311,1.564
"3129","NT",0.129021033812329,1.5645
"3130","NT",0.12905794004129,1.565
"3131","NT",0.129094858318562,1.5655
"3132","NT",0.129131788657512,1.566
"3133","NT",0.129168731071507,1.5665
"3134","NT",0.129205685573913,1.567
"3135","NT",0.129242652178097,1.5675
"3136","NT",0.129279630897422,1.568
"3137","NT",0.129316621745254,1.5685
"3138","NT",0.129353624734954,1.569
"3139","NT",0.129390639879887,1.5695
"3140","NT",0.129427667193414,1.57
"3141","NT",0.129464706688896,1.5705
"3142","NT",0.129501758379695,1.571
"3143","NT",0.129538822279171,1.5715
"3144","NT",0.129575898400683,1.572
"3145","NT",0.12961298675759,1.5725
"3146","NT",0.129650087363249,1.573
"3147","NT",0.129687200231019,1.5735
"3148","NT",0.129724325374256,1.574
"3149","NT",0.129761462806316,1.5745
"3150","NT",0.129798612540555,1.575
"3151","NT",0.129835774590327,1.5755
"3152","NT",0.129872948968986,1.576
"3153","NT",0.129910135689886,1.5765
"3154","NT",0.12994733476638,1.577
"3155","NT",0.129984546211818,1.5775
"3156","NT",0.130021770039554,1.578
"3157","NT",0.130059006262937,1.5785
"3158","NT",0.130096254895317,1.579
"3159","NT",0.130133515950045,1.5795
"3160","NT",0.130170789440467,1.58
"3161","NT",0.130208075379934,1.5805
"3162","NT",0.130245373781791,1.581
"3163","NT",0.130282684659385,1.5815
"3164","NT",0.130320008026063,1.582
"3165","NT",0.13035734389517,1.5825
"3166","NT",0.13039469228005,1.583
"3167","NT",0.130432053194047,1.5835
"3168","NT",0.130469426650505,1.584
"3169","NT",0.130506812662766,1.5845
"3170","NT",0.130544211244172,1.585
"3171","NT",0.130581622408065,1.5855
"3172","NT",0.130619046167785,1.586
"3173","NT",0.130656482536671,1.5865
"3174","NT",0.130693931528064,1.587
"3175","NT",0.130731393155301,1.5875
"3176","NT",0.130768867431721,1.588
"3177","NT",0.130806354370661,1.5885
"3178","NT",0.130843853985457,1.589
"3179","NT",0.130881366289445,1.5895
"3180","NT",0.130918891295961,1.59
"3181","NT",0.130956429018339,1.5905
"3182","NT",0.130993979469912,1.591
"3183","NT",0.131031542664015,1.5915
"3184","NT",0.131069118613979,1.592
"3185","NT",0.131106707333137,1.5925
"3186","NT",0.131144308834819,1.593
"3187","NT",0.131181923132356,1.5935
"3188","NT",0.131219550239078,1.594
"3189","NT",0.131257190168314,1.5945
"3190","NT",0.131294842933393,1.595
"3191","NT",0.131332508547642,1.5955
"3192","NT",0.131370187024388,1.596
"3193","NT",0.131407878376958,1.5965
"3194","NT",0.131445582618678,1.597
"3195","NT",0.131483299762872,1.5975
"3196","NT",0.131521029822866,1.598
"3197","NT",0.131558772811982,1.5985
"3198","NT",0.131596528743545,1.599
"3199","NT",0.131634297630876,1.5995
"3200","NT",0.131672079487297,1.6
"3201","NT",0.131709874326129,1.6005
"3202","NT",0.131747682160693,1.601
"3203","NT",0.131785503004309,1.6015
"3204","NT",0.131823336870295,1.602
"3205","NT",0.131861183771969,1.6025
"3206","NT",0.131899043722651,1.603
"3207","NT",0.131936916735655,1.6035
"3208","NT",0.1319748028243,1.604
"3209","NT",0.1320127020019,1.6045
"3210","NT",0.132050614281771,1.605
"3211","NT",0.132088539677227,1.6055
"3212","NT",0.132126478201581,1.606
"3213","NT",0.132164429868147,1.6065
"3214","NT",0.132202394690236,1.607
"3215","NT",0.132240372681162,1.6075
"3216","NT",0.132278363854233,1.608
"3217","NT",0.132316368222762,1.6085
"3218","NT",0.132354385800057,1.609
"3219","NT",0.132392416599427,1.6095
"3220","NT",0.132430460634181,1.61
"3221","NT",0.132468517917627,1.6105
"3222","NT",0.13250658846307,1.611
"3223","NT",0.132544672283818,1.6115
"3224","NT",0.132582769393176,1.612
"3225","NT",0.132620879804449,1.6125
"3226","NT",0.132659003530942,1.613
"3227","NT",0.132697140585957,1.6135
"3228","NT",0.132735290982797,1.614
"3229","NT",0.132773454734766,1.6145
"3230","NT",0.132811631855164,1.615
"3231","NT",0.132849822357292,1.6155
"3232","NT",0.132888026254451,1.616
"3233","NT",0.13292624355994,1.6165
"3234","NT",0.132964474287058,1.617
"3235","NT",0.133002718449103,1.6175
"3236","NT",0.133040976059372,1.618
"3237","NT",0.133079247131163,1.6185
"3238","NT",0.133117531677772,1.619
"3239","NT",0.133155829712493,1.6195
"3240","NT",0.133194141248623,1.62
"3241","NT",0.133232466299455,1.6205
"3242","NT",0.133270804878282,1.621
"3243","NT",0.133309156998397,1.6215
"3244","NT",0.133347522673093,1.622
"3245","NT",0.133385901915661,1.6225
"3246","NT",0.133424294739391,1.623
"3247","NT",0.133462701157575,1.6235
"3248","NT",0.1335011211835,1.624
"3249","NT",0.133539554830457,1.6245
"3250","NT",0.133578002111732,1.625
"3251","NT",0.133616463040614,1.6255
"3252","NT",0.13365493763039,1.626
"3253","NT",0.133693425894344,1.6265
"3254","NT",0.133731927845763,1.627
"3255","NT",0.133770443497932,1.6275
"3256","NT",0.133808972864134,1.628
